stint_id,year,team,player,name_key,acquisition_type,acquisition_datetime,drop_datetime,acquisition_week,drop_week,player_position,primary_eligible,first_eligible_week,eligibility_reason,eligible_weeks,transaction_owned_weeks,bye_weeks,owned_weeks,score_rows_observed,resolved_owned_weeks,unresolved_owned_weeks,production_points,weeks_with_points,production_resolution_rate,scoring_opportunity_weeks,scoring_production_points,avg_points_per_week,max_week_points,rate_score,sustained_score,waiver_score,waiver_value,meaningful_acquisition,waiver_category,positive_pickup,good_pickup,great_pickup,elite_find,waiver_bust,team_canonical
W01584,2023,Voldemort,D'Onta Foreman,dontaforeman,Waiver,2023-10-11 02:50:00,2023-11-29 02:49:00,6,13,RB,True,6,BEFORE_GAME_DATE,8.0,7.0,0.0,7.0,6.0,7.0,0.0,74.7,6.0,1.0,7.0,74.7,10.671428571428573,31.5,77.27272727272727,84.0909090909091,81.70454545454545,31.704545454545453,True,Good Pickup,True,True,False,False,False,Voldemort
W01585,2023,Voldemort,D'Onta Foreman,dontaforeman,Free Agent,2023-12-09 18:16:00,,14,,RB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.2,1.0,1.0,1.0,8.2,8.2,8.2,61.36363636363637,27.27272727272727,39.20454545454545,-10.795454545454547,False,Ordinary,False,False,False,False,False,Voldemort
W01586,2023,Voldemort,Ezekiel Elliott,ezekielelliott,Free Agent,2023-09-17 11:31:00,2023-09-24 07:53:00,2,3,RB,True,2,SAME_DAY_AS_GAME,2.0,2.0,0.0,2.0,2.0,2.0,0.0,10.500000000000002,2.0,1.0,2.0,10.500000000000002,5.250000000000001,9.200000000000001,36.36363636363637,36.36363636363637,36.36363636363637,-13.636363636363633,True,Ordinary,False,False,False,False,False,Voldemort
W01588,2023,Voldemort,Gardner Minshew II,gardnerminshew,Free Agent,2023-11-29 08:35:00,2023-12-06 05:47:00,13,14,QB,True,13,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,22.68,1.0,1.0,1.0,22.68,22.68,22.68,83.33333333333334,33.33333333333333,50.83333333333333,0.8333333333333286,True,Ordinary,True,False,False,False,False,Voldemort
W01589,2023,Voldemort,Geno Smith,genosmith,Free Agent,2023-11-17 11:43:00,2023-11-29 08:35:00,11,13,QB,True,11,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,3.0,2.0,0.0,23.520000000000003,2.0,1.0,2.0,23.520000000000003,11.760000000000002,15.22,33.33333333333333,38.88888888888889,36.94444444444444,-13.055555555555557,True,Ordinary,False,False,False,False,False,Voldemort
W01591,2023,Voldemort,Jaleel McLaughlin,jaleelmclaughlin,Free Agent,2023-10-04 06:15:00,2023-11-01 05:29:00,5,9,RB,True,5,BEFORE_GAME_DATE,5.0,4.0,0.0,4.0,4.0,4.0,0.0,31.6,4.0,1.0,4.0,31.6,7.9,16.4,56.81818181818182,63.63636363636363,61.25,11.25,True,Ordinary,True,False,False,False,False,Voldemort
W01597,2023,Voldemort,Kareem Hunt,kareemhunt,Waiver,2023-09-20 03:01:00,2023-11-29 05:28:00,3,13,RB,True,3,BEFORE_GAME_DATE,11.0,10.0,1.0,9.0,10.0,9.0,0.0,75.0,9.0,1.0,9.0,75.0,8.333333333333334,15.1,63.63636363636363,86.36363636363636,78.4090909090909,28.409090909090907,True,Good Pickup,True,True,False,False,False,Voldemort
W01601,2023,Voldemort,Noah Brown,noahbrown,Free Agent,2023-11-10 13:55:00,,10,,WR,True,10,BEFORE_GAME_DATE,5.0,5.0,0.0,5.0,3.0,5.0,0.0,20.7,1.0,1.0,5.0,20.7,4.14,20.7,21.428571428571427,28.57142857142857,26.07142857142857,-23.92857142857143,True,Poor Pickup,False,False,False,False,False,Voldemort
W01602,2023,Voldemort,Puka Nacua,pukanacua,Waiver,2023-09-13 03:04:00,,2,,WR,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,12.0,12.0,0.0,164.5,12.0,1.0,12.0,164.5,13.708333333333334,26.8,100.0,100.0,100.0,50.0,True,Elite Find,True,True,True,True,False,Voldemort
W01605,2023,Voldemort,Trey McBride,treymcbride,Free Agent,2023-11-01 05:32:00,,9,,TE,True,9,BEFORE_GAME_DATE,6.0,6.0,1.0,5.0,5.0,5.0,0.0,56.0,5.0,1.0,5.0,56.0,11.2,18.9,83.33333333333334,83.33333333333334,83.33333333333334,33.33333333333334,True,Good Pickup,True,True,False,False,False,Voldemort
W01607,2023,Voldemort,Zack Moss,zackmoss,Free Agent,2023-11-25 10:17:00,,12,,RB,True,12,BEFORE_GAME_DATE,3.0,3.0,0.0,3.0,3.0,3.0,0.0,22.3,3.0,1.0,3.0,22.3,7.433333333333334,8.0,52.27272727272727,61.36363636363637,58.18181818181819,8.181818181818187,True,Ordinary,True,False,False,False,False,Voldemort
W01610,2023,malle_dips_pouches,Isaiah Likely,isaiahlikely,Free Agent,2023-11-23 11:50:00,,12,,TE,True,12,NO_NFL_TEAM_MATCH,3.0,3.0,1.0,2.0,2.0,2.0,0.0,22.8,2.0,1.0,2.0,22.8,11.4,16.8,91.66666666666666,54.166666666666664,67.29166666666666,17.291666666666657,True,Ordinary,True,False,False,False,False,malle_dips_pouches
W01611,2023,malle_dips_pouches,Jerick McKinnon,jerickmckinnon,Free Agent,2023-12-10 11:02:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.2,1.0,1.0,1.0,11.2,11.2,11.2,86.36363636363636,45.45454545454545,59.772727272727266,9.772727272727266,True,Ordinary,True,False,False,False,False,malle_dips_pouches
W01613,2023,malle_dips_pouches,Kareem Hunt,kareemhunt,Free Agent,2023-12-10 11:03:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.5,1.0,1.0,1.0,9.5,9.5,9.5,68.18181818181817,34.090909090909086,46.022727272727266,-3.9772727272727337,False,Ordinary,False,False,False,False,False,malle_dips_pouches
W01614,2023,malle_dips_pouches,Keaontay Ingram,keaontayingram,Free Agent,2023-10-15 10:30:00,2023-11-09 18:24:00,6,10,RB,True,6,SAME_DAY_AS_GAME,5.0,4.0,0.0,4.0,4.0,4.0,0.0,9.0,3.0,1.0,4.0,9.0,2.25,6.1000000000000005,15.909090909090908,31.818181818181817,26.249999999999996,-23.750000000000004,True,Poor Pickup,False,False,False,False,False,malle_dips_pouches
W01615,2023,malle_dips_pouches,Latavius Murray,lataviusmurray,Free Agent,2023-10-21 12:47:00,,7,,RB,True,7,BEFORE_GAME_DATE,8.0,8.0,1.0,7.0,7.0,7.0,0.0,34.1,7.0,1.0,7.0,34.1,4.871428571428572,13.9,34.090909090909086,65.9090909090909,54.77272727272727,4.772727272727273,True,Ordinary,True,False,False,False,False,malle_dips_pouches
W01616,2023,malle_dips_pouches,Logan Thomas,loganthomas,Free Agent,2023-11-09 18:24:00,2023-12-07 17:03:00,10,14,TE,True,10,BEFORE_GAME_DATE,5.0,4.0,0.0,4.0,4.0,4.0,0.0,17.3,4.0,1.0,4.0,17.3,4.325,6.5,33.33333333333333,50.0,44.166666666666664,-5.833333333333336,True,Ordinary,False,False,False,False,False,malle_dips_pouches
W01620,2024,Buttermilk Puuump,Colby Parkinson,colbyparkinson,Free Agent,2024-09-12 17:03:00,2024-10-01 07:58:00,2,5,TE,True,2,BEFORE_GAME_DATE,4.0,3.0,0.0,3.0,4.0,3.0,0.0,10.600000000000001,3.0,1.0,3.0,10.600000000000001,3.5333333333333337,5.300000000000001,26.666666666666668,40.0,35.333333333333336,-14.666666666666664,True,Ordinary,False,False,False,False,False,Buttermilk Puuump
W01624,2024,Buttermilk Puuump,Mike Gesicki,mikegesicki,Free Agent,2024-11-07 18:01:00,,10,,TE,True,10,SAME_DAY_AS_GAME,5.0,5.0,1.0,4.0,4.0,4.0,0.0,16.700000000000003,3.0,1.0,4.0,16.700000000000003,4.175000000000001,7.800000000000001,33.33333333333333,53.333333333333336,46.333333333333336,-3.6666666666666643,True,Ordinary,False,False,False,False,False,Buttermilk Puuump
W01625,2024,Buttermilk Puuump,Noah Fant,noahfant,Free Agent,2024-09-29 12:57:00,2024-11-07 18:01:00,4,10,TE,True,4,BEFORE_GAME_DATE,7.0,6.0,0.0,6.0,5.0,6.0,0.0,29.0,5.0,1.0,6.0,29.0,4.833333333333333,9.3,53.333333333333336,73.33333333333333,66.33333333333333,16.33333333333333,True,Ordinary,True,False,False,False,False,Buttermilk Puuump
W01628,2024,Buttermilk Puuump,Tyjae Spears,tyjaespears,Free Agent,2024-09-30 09:44:00,,4,,RB,True,4,SAME_DAY_AS_GAME,11.0,11.0,1.0,10.0,6.0,10.0,0.0,25.1,6.0,1.0,10.0,25.1,2.5100000000000002,10.9,19.35483870967742,74.19354838709677,55.0,5.0,True,Ordinary,True,False,False,False,False,Buttermilk Puuump
W01629,2024,Ginger FC,Alexander Mattison,alexandermattison,Waiver,2024-09-11 02:10:00,,2,,RB,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,9.0,12.0,0.0,80.8,9.0,1.0,12.0,80.8,6.733333333333333,15.0,58.06451612903226,87.09677419354838,76.93548387096774,26.935483870967744,True,Good Pickup,True,True,False,False,False,Ginger FC
W01631,2024,Ginger FC,Cade Otton,cadeotton,Waiver,2024-10-02 02:17:00,,5,,TE,True,5,BEFORE_GAME_DATE,10.0,10.0,1.0,9.0,9.0,9.0,0.0,92.7,9.0,1.0,9.0,92.7,10.3,24.6,100.0,100.0,100.0,50.0,True,Elite Find,True,True,True,True,False,Ginger FC
W01633,2024,Ginger FC,DeMario Douglas,demariodouglas,Waiver,2024-11-20 02:32:00,,12,,WR,True,12,BEFORE_GAME_DATE,3.0,3.0,1.0,2.0,2.0,2.0,0.0,12.8,2.0,1.0,2.0,12.8,6.4,8.8,52.38095238095239,47.61904761904761,49.285714285714285,-0.7142857142857153,True,Ordinary,False,False,False,False,False,Ginger FC
W01634,2024,Ginger FC,Dontayvion Wicks,dontayvionwicks,Waiver,2024-10-23 02:19:00,2024-11-06 02:24:00,8,10,WR,True,8,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,2.0,2.0,0.0,2.1,1.0,1.0,2.0,2.1,1.05,2.1,14.285714285714285,14.285714285714285,14.285714285714285,-35.714285714285715,True,Poor Pickup,False,False,False,False,False,Ginger FC
W01636,2024,Ginger FC,Kirk Cousins,kirkcousins,Free Agent,2024-09-08 11:54:00,,1,,QB,True,1,SAME_DAY_AS_GAME,14.0,14.0,1.0,13.0,13.0,13.0,0.0,218.84,13.0,1.0,13.0,218.84,16.833846153846153,43.36,16.666666666666664,91.66666666666666,65.41666666666666,15.416666666666657,True,Ordinary,True,False,False,False,False,Ginger FC
W01637,2024,Ginger FC,Kyle Juszczyk,kylejuszczyk,Free Agent,2024-09-09 18:04:00,2024-09-11 02:10:00,1,2,RB,True,1,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.451612903225806,6.451612903225806,6.451612903225806,-43.54838709677419,False,Waiver Bust,False,False,False,False,True,Ginger FC
W01639,2024,Ginger FC,Quentin Johnston,quentinjohnston,Waiver,2024-11-06 02:24:00,,10,,WR,True,10,BEFORE_GAME_DATE,5.0,5.0,0.0,5.0,5.0,5.0,0.0,36.7,4.0,1.0,5.0,36.7,7.340000000000001,13.3,66.66666666666666,76.19047619047619,72.85714285714286,22.85714285714286,True,Ordinary,True,False,False,False,False,Ginger FC
W01640,2024,Ginger FC,Roschon Johnson,roschonjohnson,Waiver,2024-10-09 02:16:00,2024-10-30 02:19:00,6,9,RB,True,6,BEFORE_GAME_DATE,4.0,3.0,1.0,2.0,3.0,2.0,0.0,10.9,2.0,1.0,2.0,10.9,5.45,6.6,51.61290322580645,45.16129032258064,47.41935483870967,-2.5806451612903274,True,Ordinary,False,False,False,False,False,Ginger FC
W01643,2024,Joe Mantegna,Bucky Irving,buckyirving,Waiver,2024-09-11 02:10:00,,2,,RB,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,12.0,12.0,0.0,146.9,12.0,1.0,12.0,146.9,12.241666666666667,26.0,80.64516129032258,100.0,93.2258064516129,43.2258064516129,True,Elite Find,True,True,True,True,False,Joe Mantegna
W01645,2024,Joe Mantegna,Dalton Schultz,daltonschultz,Waiver,2024-11-23 02:11:00,,12,,TE,True,12,BEFORE_GAME_DATE,3.0,3.0,1.0,2.0,2.0,2.0,0.0,17.6,2.0,1.0,2.0,17.6,8.8,14.600000000000001,86.66666666666667,60.0,69.33333333333333,19.33333333333333,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01648,2024,Joe Mantegna,Hunter Henry,hunterhenry,Waiver,2024-09-18 06:15:00,2024-11-15 11:43:00,3,11,TE,True,3,BEFORE_GAME_DATE,9.0,8.0,0.0,8.0,9.0,8.0,0.0,51.1,8.0,1.0,8.0,51.1,6.3875,13.200000000000001,73.33333333333333,80.0,77.66666666666666,27.666666666666657,True,Good Pickup,True,True,False,False,False,Joe Mantegna
W01651,2024,Joe Mantegna,Jerome Ford,jeromeford,Free Agent,2024-11-15 11:43:00,,11,,RB,True,11,BEFORE_GAME_DATE,4.0,4.0,0.0,4.0,4.0,4.0,0.0,22.0,4.0,1.0,4.0,22.0,5.5,6.7,54.83870967741935,70.96774193548387,65.3225806451613,15.322580645161295,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01653,2024,Joe Mantegna,Jordan Akins,jordanakins,Free Agent,2024-09-15 11:33:00,2024-09-18 06:15:00,2,3,TE,True,2,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.5,1.0,1.0,1.0,1.5,1.5,1.5,6.666666666666667,6.666666666666667,6.666666666666668,-43.33333333333333,False,Waiver Bust,False,False,False,False,True,Joe Mantegna
W01654,2024,Joe Mantegna,Justin Herbert,justinherbert,Free Agent,2024-10-16 09:48:00,2024-10-27 08:30:00,7,8,QB,True,7,BEFORE_GAME_DATE,2.0,2.0,0.0,2.0,2.0,2.0,0.0,42.82000000000001,2.0,1.0,2.0,42.82000000000001,21.410000000000004,28.060000000000002,58.333333333333336,33.33333333333333,42.08333333333333,-7.916666666666671,True,Ordinary,False,False,False,False,False,Joe Mantegna
W01657,2024,Joe Mantegna,Tua Tagovailoa,tuatagovailoa,Free Agent,2024-10-27 08:30:00,,8,,QB,True,8,SAME_DAY_AS_GAME,7.0,7.0,0.0,7.0,7.0,7.0,0.0,172.12,7.0,1.0,7.0,172.12,24.58857142857143,36.480000000000004,83.33333333333334,83.33333333333334,83.33333333333334,33.33333333333334,True,Good Pickup,True,True,False,False,False,Joe Mantegna
W01658,2024,Joe Mantegna,Wan'Dale Robinson,wandalerobinson,Free Agent,2024-10-13 07:15:00,2024-11-23 02:11:00,6,12,WR,True,6,SAME_DAY_AS_GAME,7.0,6.0,1.0,5.0,6.0,5.0,0.0,28.400000000000002,5.0,1.0,5.0,28.400000000000002,5.680000000000001,7.6000000000000005,47.61904761904761,71.42857142857143,63.095238095238095,13.095238095238095,True,Ordinary,True,False,False,False,False,Joe Mantegna
W01659,2024,Malle ❤️ 🐸,Cam Akers,camakers,Free Agent,2024-10-06 09:17:00,2024-10-10 12:08:00,5,6,RB,True,5,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,2.0,1.0,0.0,11.7,1.0,1.0,1.0,11.7,11.7,11.7,77.41935483870968,48.38709677419355,58.5483870967742,8.5483870967742,True,Ordinary,True,False,False,False,False,Malle ❤️ 🐸
W01663,2024,Malle ❤️ 🐸,Ray-Ray McCloud III,rayraymccloud,Free Agent,2024-10-17 10:48:00,,7,,WR,True,7,BEFORE_GAME_DATE,8.0,8.0,1.0,7.0,7.0,7.0,0.0,55.1,7.0,1.0,7.0,55.1,7.871428571428572,14.100000000000001,71.42857142857143,85.71428571428571,80.71428571428572,30.714285714285722,True,Good Pickup,True,True,False,False,False,Malle ❤️ 🐸
W01664,2024,Malle ❤️ 🐸,Tank Bigsby,tankbigsby,Free Agent,2024-12-08 08:57:00,,14,,RB,True,14,SAME_DAY_AS_GAME,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.7,1.0,1.0,1.0,12.7,12.7,12.7,90.32258064516128,54.83870967741935,67.25806451612902,17.258064516129025,True,Ordinary,True,False,False,False,False,Malle ❤️ 🐸
W01667,2024,Patty Primetimes,Isaac Guerendo,isaacguerendo,Waiver,2024-12-04 02:39:00,,14,,RB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,25.8,1.0,1.0,1.0,25.8,25.8,25.8,100.0,77.41935483870968,85.3225806451613,35.322580645161295,True,Good Pickup,True,True,False,False,False,Patty Primetimes
W01668,2024,Patty Primetimes,Jameis Winston,jameiswinston,Waiver,2024-10-23 02:19:00,,8,,QB,True,8,BEFORE_GAME_DATE,7.0,7.0,1.0,6.0,6.0,6.0,0.0,154.98000000000002,6.0,1.0,6.0,154.98000000000002,25.830000000000002,43.98,91.66666666666666,75.0,80.83333333333333,30.83333333333333,True,Good Pickup,True,True,False,False,False,Patty Primetimes
W01672,2024,Patty Primetimes,Tyrone Tracy Jr.,tyronetracy,Waiver,2024-10-09 02:16:00,,6,,RB,True,6,BEFORE_GAME_DATE,9.0,9.0,1.0,8.0,8.0,8.0,0.0,106.0,8.0,1.0,8.0,106.0,13.25,22.0,93.54838709677419,93.54838709677419,93.54838709677419,43.54838709677419,True,Elite Find,True,True,True,True,False,Patty Primetimes
W01675,2024,Pop Lockett Drop it,Dalton Schultz,daltonschultz,Free Agent,2024-11-13 10:59:00,2024-11-20 02:32:00,11,12,TE,True,11,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,5.800000000000001,1.0,1.0,1.0,5.800000000000001,5.800000000000001,5.800000000000001,60.0,20.0,34.0,-16.0,False,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01681,2024,Pop Lockett Drop it,Jordan Mason,jordanmason,Waiver,2024-12-04 02:39:00,2024-12-04 10:47:00,14,14,RB,True,14,NO_NFL_TEAM_MATCH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.451612903225806,6.451612903225806,6.451612903225806,-43.54838709677419,False,Waiver Bust,False,False,False,False,True,Pop Lockett Drop it
W01683,2024,Pop Lockett Drop it,Mike Gesicki,mikegesicki,Free Agent,2024-09-29 09:50:00,2024-10-31 11:45:00,4,9,TE,True,4,SAME_DAY_AS_GAME,6.0,5.0,0.0,5.0,5.0,5.0,0.0,13.2,3.0,1.0,5.0,13.2,2.6399999999999997,8.8,13.333333333333334,46.666666666666664,35.0,-15.0,True,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01684,2024,Pop Lockett Drop it,Roschon Johnson,roschonjohnson,Free Agent,2024-11-21 11:26:00,2024-12-04 02:39:00,12,14,RB,True,12,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,2.0,2.0,0.0,7.7,1.0,1.0,2.0,7.7,3.85,7.7,32.25806451612903,35.483870967741936,34.35483870967742,-15.645161290322577,True,Ordinary,False,False,False,False,False,Pop Lockett Drop it
W01688,2024,Pop Lockett Drop it,Will Levis,willlevis,Free Agent,2024-12-04 10:47:00,,14,,QB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.02,1.0,1.0,1.0,7.02,7.02,7.02,8.333333333333332,8.333333333333332,8.333333333333332,-41.66666666666667,False,Waiver Bust,False,False,False,False,True,Pop Lockett Drop it
W01691,2024,Post Mahomes,Braelon Allen,braelonallen,Free Agent,2024-09-25 04:59:00,2024-10-16 06:25:00,4,7,RB,True,4,BEFORE_GAME_DATE,4.0,3.0,0.0,3.0,4.0,3.0,0.0,9.200000000000001,3.0,1.0,3.0,9.200000000000001,3.066666666666667,5.1000000000000005,22.58064516129032,41.935483870967744,35.16129032258065,-14.838709677419352,True,Ordinary,False,False,False,False,False,Post Mahomes
W01692,2024,Post Mahomes,Braelon Allen,braelonallen,Free Agent,2024-11-27 10:31:00,2024-12-07 02:27:00,13,14,RB,True,13,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.7,1.0,1.0,1.0,3.7,3.7,3.7,29.03225806451613,19.35483870967742,22.741935483870968,-27.258064516129032,False,Poor Pickup,False,False,False,False,False,Post Mahomes
W01695,2024,Post Mahomes,Cedric Tillman,cedrictillman,Waiver,2024-10-30 02:19:00,2024-11-27 10:31:00,9,13,WR,True,9,BEFORE_GAME_DATE,5.0,4.0,1.0,3.0,3.0,3.0,0.0,24.5,3.0,1.0,3.0,24.5,8.166666666666666,16.5,76.19047619047619,66.66666666666666,70.0,20.0,True,Ordinary,True,False,False,False,False,Post Mahomes
W01698,2024,Post Mahomes,Darnell Mooney,darnellmooney,Free Agent,2024-09-25 16:03:00,,4,,WR,True,4,BEFORE_GAME_DATE,11.0,11.0,1.0,10.0,10.0,10.0,0.0,116.9,10.0,1.0,10.0,116.9,11.690000000000001,27.0,100.0,100.0,100.0,50.0,True,Elite Find,True,True,True,True,False,Post Mahomes
W01705,2024,Post Mahomes,Jaylen Warren,jaylenwarren,Free Agent,2024-10-23 02:55:00,2024-11-13 02:29:00,8,11,RB,True,8,BEFORE_GAME_DATE,4.0,3.0,1.0,2.0,3.0,2.0,0.0,15.4,2.0,1.0,2.0,15.4,7.7,8.5,67.74193548387096,61.29032258064516,63.54838709677419,13.548387096774192,True,Ordinary,True,False,False,False,False,Post Mahomes
W01709,2024,Post Mahomes,Kareem Hunt,kareemhunt,Free Agent,2024-09-18 07:22:00,,3,,RB,True,3,BEFORE_GAME_DATE,12.0,12.0,1.0,11.0,10.0,11.0,0.0,115.60000000000001,10.0,1.0,11.0,115.60000000000001,10.50909090909091,21.3,74.19354838709677,96.7741935483871,88.87096774193549,38.87096774193549,True,Great Pickup,True,True,True,False,False,Post Mahomes
W01713,2024,Post Mahomes,Russell Wilson,russellwilson,Free Agent,2024-12-04 03:48:00,2024-12-10 10:39:00,14,,QB,True,14,BEFORE_GAME_DATE,1.0,1.0,0.0,1.0,1.0,1.0,0.0,20.02,1.0,1.0,1.0,20.02,20.02,20.02,50.0,16.666666666666664,28.333333333333332,-21.666666666666668,True,Poor Pickup,False,False,False,False,False,Post Mahomes
W01718,2024,Post Mahomes,Tyler Allgeier,tylerallgeier,Free Agent,2024-10-16 06:25:00,2024-10-27 18:03:00,7,8,RB,True,7,BEFORE_GAME_DATE,2.0,2.0,0.0,2.0,2.0,2.0,0.0,8.3,2.0,1.0,2.0,8.3,4.15,5.0,41.935483870967744,38.70967741935484,39.83870967741936,-10.16129032258064,True,Ordinary,False,False,False,False,False,Post Mahomes
W01721,2024,The Big Gronkowski,Ameer Abdullah,ameerabdullah,Free Agent,2024-11-24 08:29:00,2024-12-11 02:31:00,12,,RB,True,12,SAME_DAY_AS_GAME,3.0,3.0,0.0,3.0,3.0,3.0,0.0,21.6,3.0,1.0,3.0,21.6,7.2,15.0,64.51612903225806,67.74193548387096,66.61290322580645,16.61290322580645,True,Ordinary,True,False,False,False,False,The Big Gronkowski
W01723,2024,The Big Gronkowski,Braelon Allen,braelonallen,Free Agent,2024-11-17 10:17:00,2024-11-24 08:29:00,11,12,RB,True,11,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6000000000000001,1.0,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,12.903225806451612,12.903225806451612,12.903225806451612,-37.096774193548384,False,Poor Pickup,False,False,False,False,False,The Big Gronkowski
W01726,2024,The Big Gronkowski,Christian Watson,christianwatson,Free Agent,2024-10-17 10:17:00,,7,,WR,True,7,BEFORE_GAME_DATE,8.0,8.0,1.0,7.0,7.0,7.0,0.0,50.6,7.0,1.0,7.0,50.6,7.228571428571429,17.0,61.904761904761905,80.95238095238095,74.28571428571428,24.285714285714278,True,Good Pickup,True,True,False,False,False,The Big Gronkowski
W01727,2024,The Big Gronkowski,Isaiah Likely,isaiahlikely,Waiver,2024-09-11 02:10:00,,2,,TE,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,10.0,12.0,0.0,55.3,9.0,1.0,12.0,55.3,4.608333333333333,14.8,46.666666666666664,86.66666666666667,72.66666666666667,22.66666666666667,True,Ordinary,True,False,False,False,False,The Big Gronkowski
W01732,2024,The Big Gronkowski,Tyler Allgeier,tylerallgeier,Free Agent,2024-11-06 19:35:00,2024-11-17 10:17:00,10,11,RB,True,10,BEFORE_GAME_DATE,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.300000000000001,2.0,1.0,2.0,6.300000000000001,3.1500000000000004,5.9,25.806451612903224,29.03225806451613,27.903225806451616,-22.096774193548384,True,Poor Pickup,False,False,False,False,False,The Big Gronkowski
W01734,2024,ThreatLevelMidnight,Audric Estime,audricestime,Waiver,2024-11-13 02:25:00,2024-11-20 02:32:00,11,12,RB,True,11,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,38.70967741935484,25.806451612903224,30.32258064516129,-19.67741935483871,False,Ordinary,False,False,False,False,False,ThreatLevelMidnight
W01735,2024,ThreatLevelMidnight,Baker Mayfield,bakermayfield,Waiver,2024-09-11 02:10:00,,2,,QB,True,2,BEFORE_GAME_DATE,13.0,13.0,1.0,12.0,12.0,12.0,0.0,290.6,12.0,1.0,12.0,290.6,24.21666666666667,36.9,75.0,100.0,91.25,41.25,True,Great Pickup,True,True,True,False,False,ThreatLevelMidnight
W01738,2024,ThreatLevelMidnight,Braelon Allen,braelonallen,Free Agent,2024-09-09 18:03:00,2024-09-11 02:10:00,1,2,RB,True,1,SAME_DAY_AS_GAME,2.0,1.0,0.0,1.0,2.0,1.0,0.0,2.2,1.0,1.0,1.0,2.2,2.2,2.2,16.129032258064516,16.129032258064516,16.129032258064516,-33.87096774193549,False,Poor Pickup,False,False,False,False,False,ThreatLevelMidnight
W01739,2024,ThreatLevelMidnight,Braelon Allen,braelonallen,Free Agent,2024-11-07 10:44:00,2024-11-13 02:25:00,10,11,RB,True,10,BEFORE_GAME_DATE,2.0,1.0,0.0,1.0,2.0,1.0,0.0,3.9000000000000004,1.0,1.0,1.0,3.9000000000000004,3.9000000000000004,3.9000000000000004,35.483870967741936,22.58064516129032,27.096774193548384,-22.903225806451616,False,Poor Pickup,False,False,False,False,False,ThreatLevelMidnight
W01743,2024,ThreatLevelMidnight,Cam Akers,camakers,Free Agent,2024-11-17 09:05:00,2024-12-22 18:20:00,11,,RB,True,11,SAME_DAY_AS_GAME,4.0,4.0,0.0,4.0,4.0,4.0,0.0,19.5,4.0,1.0,4.0,19.5,4.875,10.6,48.38709677419355,64.51612903225806,58.87096774193549,8.870967741935488,True,Ordinary,True,False,False,False,False,ThreatLevelMidnight
W01748,2024,ThreatLevelMidnight,DeAndre Hopkins,deandrehopkins,Free Agent,2024-10-16 19:37:00,2024-10-21 21:24:00,7,7,WR,True,7,NO_NFL_TEAM_MATCH,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.761904761904762,4.761904761904762,4.761904761904762,-45.23809523809524,False,Waiver Bust,False,False,False,False,True,ThreatLevelMidnight
W01757,2024,ThreatLevelMidnight,Jalen McMillan,jalenmcmillan,Waiver,2024-10-23 02:19:00,2024-11-06 02:24:00,8,10,WR,True,8,BEFORE_GAME_DATE,3.0,2.0,0.0,2.0,1.0,2.0,0.0,7.2,1.0,1.0,2.0,7.2,3.6,7.2,33.33333333333333,38.095238095238095,36.42857142857143,-13.57142857142857,True,Ordinary,False,False,False,False,False,ThreatLevelMidnight
